time,total_gpu_num,idle_gpu_num,pending_gpu_num,running_gpujob_num,pending_gpujob_num,pending_job_num_less_8,total_node_num,consolidate_node_num,shared_node_num,sm_util,gmem_util,sm_util_active,gmem_util_active,gpu_utilization
13219200,1064,1064,0,0,0,0,133,0,0,0,0,0,0,0.0
13219260,1064,1064,0,0,0,0,133,0,0,0,0,0,0,0.0
13219320,1064,1056,0,1,0,0,133,1,0,0,0,0,0,0.008
13219380,1064,1024,0,2,0,0,133,5,0,14,1048,33,2358,0.038
13219440,1064,1024,0,2,0,0,133,5,0,14,1048,33,2358,0.038
13219500,1064,1024,0,2,0,0,133,5,0,14,1048,33,2358,0.038
13219560,1064,1024,0,2,0,0,133,5,0,14,1048,33,2358,0.038
13219620,1064,1052,0,2,0,0,133,2,0,0,0,0,0,0.011
13219680,1064,1020,0,3,0,0,133,6,0,2,3100,5,6976,0.041
13219740,1064,1052,0,2,0,0,133,2,0,0,0,0,0,0.011
13219800,1064,1020,0,3,0,0,133,6,0,2,2014,6,4532,0.041
13219860,1064,1020,0,3,0,0,133,6,0,3,4655,8,10474,0.041
13219920,1064,1020,0,3,0,0,133,6,0,3,4655,8,10474,0.041
13219980,1064,1024,0,2,0,0,133,5,0,3,4655,8,10474,0.038
13220040,1064,1024,0,2,0,0,133,5,0,2,2014,6,4532,0.038
13220100,1064,1016,0,3,0,0,133,6,0,2,2014,6,4532,0.045
13220160,1064,1016,0,3,0,0,133,6,0,2,2014,6,4532,0.045
13220220,1064,1016,0,3,0,0,133,6,0,2,2014,6,4532,0.045
13220280,1064,1016,0,3,0,0,133,6,0,2,2014,6,4532,0.045
13220340,1064,1016,0,3,0,0,133,6,0,2,2014,6,4532,0.045
13220400,1064,1016,0,3,0,0,133,6,0,2,2014,6,4532,0.045
13220460,1064,1024,0,2,0,0,133,5,0,2,2014,6,4532,0.038
13220520,1064,1024,0,2,0,0,133,5,0,2,2014,6,4532,0.038
13220580,1064,1024,0,2,0,0,133,5,0,2,2014,6,4532,0.038
13220640,1064,1016,0,3,0,0,133,6,0,2,2014,6,4532,0.045
13220700,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13220760,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13220820,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13220880,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13220940,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13221000,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13221060,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13221120,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13221180,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13221240,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13221300,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13221360,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13221420,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13221480,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13221540,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13221600,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13221660,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13221720,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13221780,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13221840,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13221900,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13221960,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13222020,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13222080,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13222140,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13222200,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13222260,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13222320,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13222380,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13222440,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13222500,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13222560,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13222620,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13222680,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13222740,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13222800,1064,1016,0,3,0,0,133,6,0,9,967,20,2176,0.045
13222860,1064,1010,0,6,0,0,133,6,1,17,2240,36,4796,0.051
13222920,1064,1010,0,6,0,0,133,6,1,17,2240,36,4796,0.051
13222980,1064,1010,0,6,0,0,133,6,1,17,2240,36,4796,0.051
13223040,1064,1010,0,6,0,0,133,6,1,11,3287,24,6681,0.051
13223100,1064,1010,0,6,0,0,133,6,1,11,3287,24,6681,0.051
13223160,1064,1010,0,6,0,0,133,6,1,11,3287,24,6681,0.051
13223220,1064,1010,0,6,0,0,133,6,1,11,3287,24,6681,0.051
13223280,1064,1010,0,6,0,0,133,6,1,11,3287,24,6681,0.051
13223340,1064,1010,0,6,0,0,133,6,1,11,3287,24,6681,0.051
13223400,1064,1010,0,6,0,0,133,6,1,11,3287,24,6681,0.051
13223460,1064,1010,0,6,0,0,133,6,1,11,3287,24,6681,0.051
13223520,1064,1010,0,6,0,0,133,6,1,11,3287,24,6681,0.051
13223580,1064,1010,0,6,0,0,133,6,1,11,3287,24,6681,0.051
13223640,1064,1010,0,6,0,0,133,6,1,11,3287,24,6681,0.051
13223700,1064,1010,0,6,0,0,133,6,1,14,2184,31,4696,0.051
13223760,1064,1010,0,6,0,0,133,6,1,14,2184,31,4696,0.051
13223820,1064,1010,0,6,0,0,133,6,1,14,2184,31,4696,0.051
13223880,1064,1010,0,6,0,0,133,6,1,14,2184,31,4696,0.051
13223940,1064,1010,0,6,0,0,133,6,1,14,2184,31,4696,0.051
13224000,1064,1010,0,6,0,0,133,6,1,14,2184,31,4696,0.051
13224060,1064,1010,0,6,0,0,133,6,1,14,2184,31,4696,0.051
13224120,1064,1010,0,6,0,0,133,6,1,14,2184,31,4696,0.051
13224180,1064,1010,0,6,0,0,133,6,1,14,2184,31,4696,0.051
13224240,1064,1010,0,6,0,0,133,6,1,14,2184,31,4696,0.051
13224300,1064,1010,0,6,0,0,133,6,1,14,2184,31,4696,0.051
13224360,1064,1042,0,5,0,0,133,2,1,8,1273,99,15280,0.021
13224420,1064,1042,0,5,0,0,133,2,1,8,1273,99,15280,0.021
13224480,1064,1042,0,5,0,0,133,2,1,8,1273,99,15280,0.021
13224540,1064,1042,0,5,0,0,133,2,1,8,1273,99,15280,0.021
13224600,1064,1042,0,5,0,0,133,2,1,8,1273,99,15280,0.021
13224660,1064,1010,0,6,0,0,133,6,1,23,2332,47,4961,0.051
13224720,1064,1010,0,6,0,0,133,6,1,23,2332,47,4961,0.051
13224780,1064,1010,0,6,0,0,133,6,1,23,2332,47,4961,0.051
13224840,1064,1010,0,6,0,0,133,6,1,23,2332,47,4961,0.051
13224900,1064,866,0,8,0,0,133,24,1,23,2332,47,4961,0.186
13224960,1064,866,0,8,0,0,133,24,1,23,2332,47,4961,0.186
13225020,1064,866,0,8,0,0,133,24,1,23,2332,47,4961,0.186
13225080,1064,866,0,8,0,0,133,24,1,23,2332,47,4961,0.186
13225140,1064,866,0,8,0,0,133,24,1,23,2332,47,4961,0.186
13225200,1064,866,0,8,0,0,133,24,1,23,2332,47,4961,0.186
13225260,1064,866,0,8,0,0,133,24,1,23,2332,47,4961,0.186
13225320,1064,866,0,8,0,0,133,24,1,23,2332,47,4961,0.186
13225380,1064,866,0,8,0,0,133,24,1,23,2332,47,4961,0.186
13225440,1064,866,0,8,0,0,133,24,1,23,2332,47,4961,0.186
13225500,1064,866,0,8,0,0,133,24,1,23,2332,47,4961,0.186
13225560,1064,866,0,8,0,0,133,24,1,23,2332,47,4961,0.186
13225620,1064,866,0,8,0,0,133,24,1,23,2332,47,4961,0.186
13225680,1064,866,0,8,0,0,133,24,1,23,2332,47,4961,0.186
13225740,1064,866,0,8,0,0,133,24,1,23,2332,47,4961,0.186
13225800,1064,866,0,8,0,0,133,24,1,23,2332,47,4961,0.186
13225860,1064,866,0,8,0,0,133,24,1,23,2332,47,4961,0.186
13225920,1064,866,0,8,0,0,133,24,1,23,2332,47,4961,0.186
13225980,1064,866,0,8,0,0,133,24,1,23,2332,47,4961,0.186
13226040,1064,866,0,8,0,0,133,24,1,23,2332,47,4961,0.186
13226100,1064,866,0,8,0,0,133,24,1,23,2332,47,4961,0.186
13226160,1064,866,0,8,0,0,133,24,1,23,2332,47,4961,0.186
13226220,1064,866,0,8,0,0,133,24,1,23,2332,47,4961,0.186
13226280,1064,866,0,8,0,0,133,24,1,23,2332,47,4961,0.186
13226340,1064,866,0,8,0,0,133,24,1,23,2332,47,4961,0.186
13226400,1064,862,0,9,0,0,133,25,1,23,2332,47,4961,0.19
13226460,1064,862,0,9,0,0,133,25,1,23,2332,47,4961,0.19
13226520,1064,862,0,9,0,0,133,25,1,23,2332,47,4961,0.19
13226580,1064,862,0,9,0,0,133,25,1,23,2332,47,4961,0.19
13226640,1064,862,0,9,0,0,133,25,1,23,2332,47,4961,0.19
13226700,1064,862,0,9,0,0,133,25,1,23,2332,47,4961,0.19
13226760,1064,862,0,9,0,0,133,25,1,23,2332,47,4961,0.19
13226820,1064,862,0,9,0,0,133,25,1,23,2332,47,4961,0.19
13226880,1064,862,0,9,0,0,133,25,1,23,2332,47,4961,0.19
13226940,1064,862,0,9,0,0,133,25,1,23,2332,47,4961,0.19
13227000,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13227060,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13227120,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13227180,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13227240,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13227300,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13227360,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13227420,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13227480,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13227540,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13227600,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13227660,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13227720,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13227780,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13227840,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13227900,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13227960,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13228020,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13228080,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13228140,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13228200,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13228260,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13228320,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13228380,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13228440,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13228500,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13228560,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13228620,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13228680,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13228740,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13228800,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13228860,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13228920,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13228980,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13229040,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13229100,1064,870,0,8,0,0,133,24,1,23,2332,47,4961,0.182
13229160,1064,854,0,9,0,0,133,26,1,23,2332,47,4961,0.197
13229220,1064,854,0,9,0,0,133,26,1,23,2332,47,4961,0.197
13229280,1064,854,0,9,0,0,133,26,1,23,2332,47,4961,0.197
13229340,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13229400,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13229460,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13229520,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13229580,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13229640,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13229700,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13229760,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13229820,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13229880,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13229940,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13230000,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13230060,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13230120,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13230180,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13230240,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13230300,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13230360,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13230420,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13230480,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13230540,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13230600,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13230660,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13230720,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13230780,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13230840,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13230900,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13230960,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13231020,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13231080,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13231140,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13231200,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13231260,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13231320,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13231380,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13231440,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13231500,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13231560,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13231620,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13231680,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13231740,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13231800,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13231860,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13231920,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13231980,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13232040,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13232100,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13232160,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13232220,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13232280,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13232340,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13232400,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13232460,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13232520,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13232580,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13232640,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13232700,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13232760,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13232820,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13232880,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13232940,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13233000,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13233060,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13233120,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13233180,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13233240,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13233300,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13233360,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13233420,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13233480,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13233540,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13233600,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13233660,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13233720,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13233780,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13233840,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13233900,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13233960,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13234020,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13234080,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13234140,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13234200,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13234260,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13234320,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13234380,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13234440,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13234500,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13234560,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13234620,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13234680,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13234740,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13234800,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13234860,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13234920,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13234980,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13235040,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13235100,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13235160,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13235220,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13235280,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13235340,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13235400,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13235460,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13235520,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13235580,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13235640,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13235700,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13235760,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13235820,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13235880,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13235940,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13236000,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13236060,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13236120,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13236180,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13236240,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13236300,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13236360,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13236420,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13236480,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13236540,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13236600,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13236660,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13236720,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13236780,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13236840,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13236900,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13236960,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13237020,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13237080,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13237140,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13237200,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13237260,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13237320,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13237380,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13237440,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13237500,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13237560,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13237620,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13237680,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13237740,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13237800,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13237860,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13237920,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13237980,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13238040,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13238100,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13238160,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13238220,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13238280,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13238340,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13238400,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13238460,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13238520,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13238580,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13238640,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13238700,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13238760,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13238820,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13238880,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13238940,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13239000,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13239060,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13239120,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13239180,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13239240,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13239300,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13239360,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13239420,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13239480,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13239540,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13239600,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13239660,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13239720,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13239780,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13239840,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13239900,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13239960,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13240020,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13240080,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13240140,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13240200,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13240260,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13240320,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13240380,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13240440,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13240500,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13240560,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13240620,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13240680,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13240740,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13240800,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13240860,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13240920,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13240980,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13241040,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13241100,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13241160,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13241220,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13241280,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13241340,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13241400,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13241460,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
13241520,1064,862,0,8,0,0,133,25,1,23,2332,47,4961,0.19
